"No.","Time","Source","Destination","Protocol","Length","Topic","Message Identifier","Source Port","Destination Port","Info"
"7958","231.041700050","192.168.15.3","192.168.15.4","MQTT","70","","205","1883","37953","Publish Ack (id=205)"
"7966","232.044146964","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","206","37953","1883","Publish Message (id=206) [Deviceb'Device - 1']"
"7967","232.046753403","192.168.15.3","192.168.15.4","MQTT","70","","206","1883","37953","Publish Ack (id=206)"
"7976","233.048590933","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","207","37953","1883","Publish Message (id=207) [Deviceb'Device - 1']"
"7977","233.051247687","192.168.15.3","192.168.15.4","MQTT","70","","207","1883","37953","Publish Ack (id=207)"
"7984","234.053386058","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","208","37953","1883","Publish Message (id=208) [Deviceb'Device - 1']"
"7985","234.056038293","192.168.15.3","192.168.15.4","MQTT","70","","208","1883","37953","Publish Ack (id=208)"
"7990","235.058341209","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","209","37953","1883","Publish Message (id=209) [Deviceb'Device - 1']"
"7991","235.060904426","192.168.15.3","192.168.15.4","MQTT","70","","209","1883","37953","Publish Ack (id=209)"
"8003","236.063624397","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","210","37953","1883","Publish Message (id=210) [Deviceb'Device - 1']"
"8004","236.066394124","192.168.15.3","192.168.15.4","MQTT","70","","210","1883","37953","Publish Ack (id=210)"
"8010","237.069080738","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","211","37953","1883","Publish Message (id=211) [Deviceb'Device - 1']"
"8011","237.071806703","192.168.15.3","192.168.15.4","MQTT","70","","211","1883","37953","Publish Ack (id=211)"
"8020","238.073867698","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","212","37953","1883","Publish Message (id=212) [Deviceb'Device - 1']"
"8021","238.076457705","192.168.15.3","192.168.15.4","MQTT","70","","212","1883","37953","Publish Ack (id=212)"
"8027","239.078599419","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","213","37953","1883","Publish Message (id=213) [Deviceb'Device - 1']"
"8028","239.081294765","192.168.15.3","192.168.15.4","MQTT","70","","213","1883","37953","Publish Ack (id=213)"
"8038","240.083099467","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","214","37953","1883","Publish Message (id=214) [Deviceb'Device - 1']"
"8039","240.085831432","192.168.15.3","192.168.15.4","MQTT","70","","214","1883","37953","Publish Ack (id=214)"
"8048","241.088331230","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","215","37953","1883","Publish Message (id=215) [Deviceb'Device - 1']"
"8049","241.091019654","192.168.15.3","192.168.15.4","MQTT","70","","215","1883","37953","Publish Ack (id=215)"
"8057","242.093024072","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","216","37953","1883","Publish Message (id=216) [Deviceb'Device - 1']"
"8059","242.095678071","192.168.15.3","192.168.15.4","MQTT","70","","216","1883","37953","Publish Ack (id=216)"
"8065","243.097845641","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","217","37953","1883","Publish Message (id=217) [Deviceb'Device - 1']"
"8066","243.100547340","192.168.15.3","192.168.15.4","MQTT","70","","217","1883","37953","Publish Ack (id=217)"
"8076","244.102660412","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","218","37953","1883","Publish Message (id=218) [Deviceb'Device - 1']"
"8077","244.105370847","192.168.15.3","192.168.15.4","MQTT","70","","218","1883","37953","Publish Ack (id=218)"
"8083","245.107493544","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","219","37953","1883","Publish Message (id=219) [Deviceb'Device - 1']"
"8084","245.110193168","192.168.15.3","192.168.15.4","MQTT","70","","219","1883","37953","Publish Ack (id=219)"
"8091","246.112658845","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","220","37953","1883","Publish Message (id=220) [Deviceb'Device - 1']"
"8092","246.115785185","192.168.15.3","192.168.15.4","MQTT","70","","220","1883","37953","Publish Ack (id=220)"
"8102","247.118780778","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","221","37953","1883","Publish Message (id=221) [Deviceb'Device - 1']"
"8103","247.121570683","192.168.15.3","192.168.15.4","MQTT","70","","221","1883","37953","Publish Ack (id=221)"
"8112","248.123692501","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","222","37953","1883","Publish Message (id=222) [Deviceb'Device - 1']"
"8113","248.127109700","192.168.15.3","192.168.15.4","MQTT","70","","222","1883","37953","Publish Ack (id=222)"
"8135","249.130050651","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","223","37953","1883","Publish Message (id=223) [Deviceb'Device - 1']"
"8136","249.132691104","192.168.15.3","192.168.15.4","MQTT","70","","223","1883","37953","Publish Ack (id=223)"
"8164","250.134846587","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","224","37953","1883","Publish Message (id=224) [Deviceb'Device - 1']"
"8165","250.137437857","192.168.15.3","192.168.15.4","MQTT","70","","224","1883","37953","Publish Ack (id=224)"
"8167","251.139821487","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","225","37953","1883","Publish Message (id=225) [Deviceb'Device - 1']"
"8169","251.142471108","192.168.15.3","192.168.15.4","MQTT","70","","225","1883","37953","Publish Ack (id=225)"
"8177","252.144964308","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","226","37953","1883","Publish Message (id=226) [Deviceb'Device - 1']"
"8178","252.148522112","192.168.15.3","192.168.15.4","MQTT","70","","226","1883","37953","Publish Ack (id=226)"
"8187","253.151130345","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","227","37953","1883","Publish Message (id=227) [Deviceb'Device - 1']"
"8188","253.153875615","192.168.15.3","192.168.15.4","MQTT","70","","227","1883","37953","Publish Ack (id=227)"
"8194","254.156235025","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","228","37953","1883","Publish Message (id=228) [Deviceb'Device - 1']"
"8195","254.158906737","192.168.15.3","192.168.15.4","MQTT","70","","228","1883","37953","Publish Ack (id=228)"
"8201","255.161921858","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","229","37953","1883","Publish Message (id=229) [Deviceb'Device - 1']"
"8202","255.164562431","192.168.15.3","192.168.15.4","MQTT","70","","229","1883","37953","Publish Ack (id=229)"
"8211","256.166896854","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","230","37953","1883","Publish Message (id=230) [Deviceb'Device - 1']"
"8212","256.169549440","192.168.15.3","192.168.15.4","MQTT","70","","230","1883","37953","Publish Ack (id=230)"
"8222","257.171765432","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","231","37953","1883","Publish Message (id=231) [Deviceb'Device - 1']"
"8223","257.183920471","192.168.15.3","192.168.15.4","MQTT","70","","231","1883","37953","Publish Ack (id=231)"
"8235","258.186690404","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","232","37953","1883","Publish Message (id=232) [Deviceb'Device - 1']"
"8236","258.190338719","192.168.15.3","192.168.15.4","MQTT","70","","232","1883","37953","Publish Ack (id=232)"
"8266","259.192571674","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","233","37953","1883","Publish Message (id=233) [Deviceb'Device - 1']"
"8267","259.195353133","192.168.15.3","192.168.15.4","MQTT","70","","233","1883","37953","Publish Ack (id=233)"
"8282","260.197727913","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","234","37953","1883","Publish Message (id=234) [Deviceb'Device - 1']"
"8283","260.200610182","192.168.15.3","192.168.15.4","MQTT","70","","234","1883","37953","Publish Ack (id=234)"
"8289","261.202709716","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","235","37953","1883","Publish Message (id=235) [Deviceb'Device - 1']"
"8290","261.205436291","192.168.15.3","192.168.15.4","MQTT","70","","235","1883","37953","Publish Ack (id=235)"
"8292","262.207838145","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","236","37953","1883","Publish Message (id=236) [Deviceb'Device - 1']"
"8293","262.210457548","192.168.15.3","192.168.15.4","MQTT","70","","236","1883","37953","Publish Ack (id=236)"
"8302","263.212874391","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","237","37953","1883","Publish Message (id=237) [Deviceb'Device - 1']"
"8303","263.215892436","192.168.15.3","192.168.15.4","MQTT","70","","237","1883","37953","Publish Ack (id=237)"
"8311","264.217718641","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","238","37953","1883","Publish Message (id=238) [Deviceb'Device - 1']"
"8312","264.220350247","192.168.15.3","192.168.15.4","MQTT","70","","238","1883","37953","Publish Ack (id=238)"
"8319","265.222885817","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","239","37953","1883","Publish Message (id=239) [Deviceb'Device - 1']"
"8320","265.225621380","192.168.15.3","192.168.15.4","MQTT","70","","239","1883","37953","Publish Ack (id=239)"
"8328","266.227620532","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","240","37953","1883","Publish Message (id=240) [Deviceb'Device - 1']"
"8329","266.230329885","192.168.15.3","192.168.15.4","MQTT","70","","240","1883","37953","Publish Ack (id=240)"
"8336","267.231902707","192.168.15.4","192.168.15.3","MQTT","68","","","37953","1883","Ping Request"
"8337","267.234455514","192.168.15.3","192.168.15.4","MQTT","68","","","1883","37953","Ping Response"
"8338","267.234490640","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","241","37953","1883","Publish Message (id=241) [Deviceb'Device - 1']"
"8339","267.237141002","192.168.15.3","192.168.15.4","MQTT","70","","241","1883","37953","Publish Ack (id=241)"
"8349","268.238795624","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","242","37953","1883","Publish Message (id=242) [Deviceb'Device - 1']"
"8350","268.241377196","192.168.15.3","192.168.15.4","MQTT","70","","242","1883","37953","Publish Ack (id=242)"
"8358","269.243187008","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","243","37953","1883","Publish Message (id=243) [Deviceb'Device - 1']"
"8359","269.245908624","192.168.15.3","192.168.15.4","MQTT","70","","243","1883","37953","Publish Ack (id=243)"
"8382","270.247687462","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","244","37953","1883","Publish Message (id=244) [Deviceb'Device - 1']"
"8383","270.250345237","192.168.15.3","192.168.15.4","MQTT","70","","244","1883","37953","Publish Ack (id=244)"
"8412","271.252792393","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","245","37953","1883","Publish Message (id=245) [Deviceb'Device - 1']"
"8413","271.257311811","192.168.15.3","192.168.15.4","MQTT","70","","245","1883","37953","Publish Ack (id=245)"
"8419","272.259679893","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","246","37953","1883","Publish Message (id=246) [Deviceb'Device - 1']"
"8420","272.262378295","192.168.15.3","192.168.15.4","MQTT","70","","246","1883","37953","Publish Ack (id=246)"
"8463","273.264286845","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","247","37953","1883","Publish Message (id=247) [Deviceb'Device - 1']"
"8464","273.267004223","192.168.15.3","192.168.15.4","MQTT","70","","247","1883","37953","Publish Ack (id=247)"
"8470","274.269407521","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","248","37953","1883","Publish Message (id=248) [Deviceb'Device - 1']"
"8471","274.272450834","192.168.15.3","192.168.15.4","MQTT","70","","248","1883","37953","Publish Ack (id=248)"
"8479","275.275179223","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","249","37953","1883","Publish Message (id=249) [Deviceb'Device - 1']"
"8480","275.277777045","192.168.15.3","192.168.15.4","MQTT","70","","249","1883","37953","Publish Ack (id=249)"
"8499","276.280292686","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","250","37953","1883","Publish Message (id=250) [Deviceb'Device - 1']"
"8500","276.283034270","192.168.15.3","192.168.15.4","MQTT","70","","250","1883","37953","Publish Ack (id=250)"
"8506","277.285401888","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","251","37953","1883","Publish Message (id=251) [Deviceb'Device - 1']"
"8507","277.288084150","192.168.15.3","192.168.15.4","MQTT","70","","251","1883","37953","Publish Ack (id=251)"
"8518","278.289810414","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","252","37953","1883","Publish Message (id=252) [Deviceb'Device - 1']"
"8519","278.292471906","192.168.15.3","192.168.15.4","MQTT","70","","252","1883","37953","Publish Ack (id=252)"
"8525","279.294678222","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","253","37953","1883","Publish Message (id=253) [Deviceb'Device - 1']"
"8526","279.297346778","192.168.15.3","192.168.15.4","MQTT","70","","253","1883","37953","Publish Ack (id=253)"
"8539","280.299485976","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","254","37953","1883","Publish Message (id=254) [Deviceb'Device - 1']"
"8540","280.302235133","192.168.15.3","192.168.15.4","MQTT","70","","254","1883","37953","Publish Ack (id=254)"
"8550","281.304894424","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","255","37953","1883","Publish Message (id=255) [Deviceb'Device - 1']"
"8551","281.307698646","192.168.15.3","192.168.15.4","MQTT","70","","255","1883","37953","Publish Ack (id=255)"
"8562","282.310221887","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","256","37953","1883","Publish Message (id=256) [Deviceb'Device - 1']"
"8563","282.312915079","192.168.15.3","192.168.15.4","MQTT","70","","256","1883","37953","Publish Ack (id=256)"
"8569","283.315207630","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","257","37953","1883","Publish Message (id=257) [Deviceb'Device - 1']"
"8570","283.317932081","192.168.15.3","192.168.15.4","MQTT","70","","257","1883","37953","Publish Ack (id=257)"
"8572","284.321015690","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","258","37953","1883","Publish Message (id=258) [Deviceb'Device - 1']"
"8573","284.323596641","192.168.15.3","192.168.15.4","MQTT","70","","258","1883","37953","Publish Ack (id=258)"
"8579","285.325602953","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","259","37953","1883","Publish Message (id=259) [Deviceb'Device - 1']"
"8580","285.328289522","192.168.15.3","192.168.15.4","MQTT","70","","259","1883","37953","Publish Ack (id=259)"
"8587","286.331003786","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","260","37953","1883","Publish Message (id=260) [Deviceb'Device - 1']"
"8588","286.333723679","192.168.15.3","192.168.15.4","MQTT","70","","260","1883","37953","Publish Ack (id=260)"
"8597","287.335991626","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","261","37953","1883","Publish Message (id=261) [Deviceb'Device - 1']"
"8598","287.338570021","192.168.15.3","192.168.15.4","MQTT","70","","261","1883","37953","Publish Ack (id=261)"
"8606","288.341306329","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","262","37953","1883","Publish Message (id=262) [Deviceb'Device - 1']"
"8607","288.344074032","192.168.15.3","192.168.15.4","MQTT","70","","262","1883","37953","Publish Ack (id=262)"
"8613","289.346698954","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","263","37953","1883","Publish Message (id=263) [Deviceb'Device - 1']"
"8614","289.349458912","192.168.15.3","192.168.15.4","MQTT","70","","263","1883","37953","Publish Ack (id=263)"
"8634","290.352186002","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","264","37953","1883","Publish Message (id=264) [Deviceb'Device - 1']"
"8635","290.354875217","192.168.15.3","192.168.15.4","MQTT","70","","264","1883","37953","Publish Ack (id=264)"
"8645","291.357298342","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","265","37953","1883","Publish Message (id=265) [Deviceb'Device - 1']"
"8646","291.360773479","192.168.15.3","192.168.15.4","MQTT","70","","265","1883","37953","Publish Ack (id=265)"
"8662","292.362600213","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","266","37953","1883","Publish Message (id=266) [Deviceb'Device - 1']"
"8663","292.365242699","192.168.15.3","192.168.15.4","MQTT","70","","266","1883","37953","Publish Ack (id=266)"
"8671","293.367130394","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","267","37953","1883","Publish Message (id=267) [Deviceb'Device - 1']"
"8672","293.369828616","192.168.15.3","192.168.15.4","MQTT","70","","267","1883","37953","Publish Ack (id=267)"
"8674","294.372210050","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","268","37953","1883","Publish Message (id=268) [Deviceb'Device - 1']"
"8675","294.374906488","192.168.15.3","192.168.15.4","MQTT","70","","268","1883","37953","Publish Ack (id=268)"
"8683","295.377310109","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","269","37953","1883","Publish Message (id=269) [Deviceb'Device - 1']"
"8684","295.379969928","192.168.15.3","192.168.15.4","MQTT","70","","269","1883","37953","Publish Ack (id=269)"
"8692","296.381749235","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","270","37953","1883","Publish Message (id=270) [Deviceb'Device - 1']"
"8693","296.384384618","192.168.15.3","192.168.15.4","MQTT","70","","270","1883","37953","Publish Ack (id=270)"
"8703","297.386398896","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","271","37953","1883","Publish Message (id=271) [Deviceb'Device - 1']"
"8704","297.389038136","192.168.15.3","192.168.15.4","MQTT","70","","271","1883","37953","Publish Ack (id=271)"
"8712","298.391681416","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","272","37953","1883","Publish Message (id=272) [Deviceb'Device - 1']"
"8713","298.394292323","192.168.15.3","192.168.15.4","MQTT","70","","272","1883","37953","Publish Ack (id=272)"
"8719","299.396533749","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","273","37953","1883","Publish Message (id=273) [Deviceb'Device - 1']"
"8720","299.399185173","192.168.15.3","192.168.15.4","MQTT","70","","273","1883","37953","Publish Ack (id=273)"
"8726","300.401234565","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","274","37953","1883","Publish Message (id=274) [Deviceb'Device - 1']"
"8727","300.404006515","192.168.15.3","192.168.15.4","MQTT","70","","274","1883","37953","Publish Ack (id=274)"
"8731","301.406216195","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","275","37953","1883","Publish Message (id=275) [Deviceb'Device - 1']"
"8732","301.408872728","192.168.15.3","192.168.15.4","MQTT","70","","275","1883","37953","Publish Ack (id=275)"
"8739","302.411565857","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","276","37953","1883","Publish Message (id=276) [Deviceb'Device - 1']"
"8740","302.414358506","192.168.15.3","192.168.15.4","MQTT","70","","276","1883","37953","Publish Ack (id=276)"
"8746","303.416305013","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","277","37953","1883","Publish Message (id=277) [Deviceb'Device - 1']"
"8747","303.418932651","192.168.15.3","192.168.15.4","MQTT","70","","277","1883","37953","Publish Ack (id=277)"
"8753","304.422009216","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","278","37953","1883","Publish Message (id=278) [Deviceb'Device - 1']"
"8754","304.424606337","192.168.15.3","192.168.15.4","MQTT","70","","278","1883","37953","Publish Ack (id=278)"
"8760","305.426409144","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","279","37953","1883","Publish Message (id=279) [Deviceb'Device - 1']"
"8761","305.429558898","192.168.15.3","192.168.15.4","MQTT","70","","279","1883","37953","Publish Ack (id=279)"
"8768","306.432119639","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","280","37953","1883","Publish Message (id=280) [Deviceb'Device - 1']"
"8769","306.434692334","192.168.15.3","192.168.15.4","MQTT","70","","280","1883","37953","Publish Ack (id=280)"
"8778","307.436907391","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","281","37953","1883","Publish Message (id=281) [Deviceb'Device - 1']"
"8779","307.439627434","192.168.15.3","192.168.15.4","MQTT","70","","281","1883","37953","Publish Ack (id=281)"
"8787","308.442477205","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","282","37953","1883","Publish Message (id=282) [Deviceb'Device - 1']"
"8788","308.445293278","192.168.15.3","192.168.15.4","MQTT","70","","282","1883","37953","Publish Ack (id=282)"
"8807","309.447520700","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","283","37953","1883","Publish Message (id=283) [Deviceb'Device - 1']"
"8808","309.450325072","192.168.15.3","192.168.15.4","MQTT","70","","283","1883","37953","Publish Ack (id=283)"
"8821","310.452801160","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","284","37953","1883","Publish Message (id=284) [Deviceb'Device - 1']"
"8822","310.455545699","192.168.15.3","192.168.15.4","MQTT","70","","284","1883","37953","Publish Ack (id=284)"
"8832","311.458208855","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","285","37953","1883","Publish Message (id=285) [Deviceb'Device - 1']"
"8833","311.460930671","192.168.15.3","192.168.15.4","MQTT","70","","285","1883","37953","Publish Ack (id=285)"
"8842","312.462985266","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","286","37953","1883","Publish Message (id=286) [Deviceb'Device - 1']"
"8843","312.467419934","192.168.15.3","192.168.15.4","MQTT","70","","286","1883","37953","Publish Ack (id=286)"
"8849","313.469862447","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","287","37953","1883","Publish Message (id=287) [Deviceb'Device - 1']"
"8850","313.472524610","192.168.15.3","192.168.15.4","MQTT","70","","287","1883","37953","Publish Ack (id=287)"
"8856","314.475258943","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","288","37953","1883","Publish Message (id=288) [Deviceb'Device - 1']"
"8857","314.477944631","192.168.15.3","192.168.15.4","MQTT","70","","288","1883","37953","Publish Ack (id=288)"
"8863","315.480453051","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","289","37953","1883","Publish Message (id=289) [Deviceb'Device - 1']"
"8864","315.483137476","192.168.15.3","192.168.15.4","MQTT","70","","289","1883","37953","Publish Ack (id=289)"
"8871","316.485789661","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","290","37953","1883","Publish Message (id=290) [Deviceb'Device - 1']"
"8872","316.488404425","192.168.15.3","192.168.15.4","MQTT","70","","290","1883","37953","Publish Ack (id=290)"
"8883","317.490873162","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","291","37953","1883","Publish Message (id=291) [Deviceb'Device - 1']"
"8884","317.493451176","192.168.15.3","192.168.15.4","MQTT","70","","291","1883","37953","Publish Ack (id=291)"
"8886","318.496111682","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","292","37953","1883","Publish Message (id=292) [Deviceb'Device - 1']"
"8887","318.498685819","192.168.15.3","192.168.15.4","MQTT","70","","292","1883","37953","Publish Ack (id=292)"
"8895","319.500728775","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","293","37953","1883","Publish Message (id=293) [Deviceb'Device - 1']"
"8896","319.503417809","192.168.15.3","192.168.15.4","MQTT","70","","293","1883","37953","Publish Ack (id=293)"
"8902","320.505055526","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","294","37953","1883","Publish Message (id=294) [Deviceb'Device - 1']"
"8903","320.507634332","192.168.15.3","192.168.15.4","MQTT","70","","294","1883","37953","Publish Ack (id=294)"
"8909","321.509107476","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","295","37953","1883","Publish Message (id=295) [Deviceb'Device - 1']"
"8910","321.511903372","192.168.15.3","192.168.15.4","MQTT","70","","295","1883","37953","Publish Ack (id=295)"
"8921","322.513904307","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","296","37953","1883","Publish Message (id=296) [Deviceb'Device - 1']"
"8922","322.516477252","192.168.15.3","192.168.15.4","MQTT","70","","296","1883","37953","Publish Ack (id=296)"
"8928","323.519234158","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","297","37953","1883","Publish Message (id=297) [Deviceb'Device - 1']"
"8929","323.522075810","192.168.15.3","192.168.15.4","MQTT","70","","297","1883","37953","Publish Ack (id=297)"
"8937","324.525055094","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","298","37953","1883","Publish Message (id=298) [Deviceb'Device - 1']"
"8938","324.527684635","192.168.15.3","192.168.15.4","MQTT","70","","298","1883","37953","Publish Ack (id=298)"
"8944","325.530433123","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","299","37953","1883","Publish Message (id=299) [Deviceb'Device - 1']"
"8945","325.533102650","192.168.15.3","192.168.15.4","MQTT","70","","299","1883","37953","Publish Ack (id=299)"
"8952","326.535945672","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","300","37953","1883","Publish Message (id=300) [Deviceb'Device - 1']"
"8953","326.538486687","192.168.15.3","192.168.15.4","MQTT","70","","300","1883","37953","Publish Ack (id=300)"
"8963","327.540115734","192.168.15.4","192.168.15.3","MQTT","68","","","37953","1883","Ping Request"
"8964","327.542761175","192.168.15.3","192.168.15.4","MQTT","68","","","1883","37953","Ping Response"
"8965","327.542806791","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","301","37953","1883","Publish Message (id=301) [Deviceb'Device - 1']"
"8966","327.545355841","192.168.15.3","192.168.15.4","MQTT","70","","301","1883","37953","Publish Ack (id=301)"
"8972","328.547257559","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","302","37953","1883","Publish Message (id=302) [Deviceb'Device - 1']"
"8973","328.549987269","192.168.15.3","192.168.15.4","MQTT","70","","302","1883","37953","Publish Ack (id=302)"
"8975","329.552325615","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","303","37953","1883","Publish Message (id=303) [Deviceb'Device - 1']"
"8976","329.555027242","192.168.15.3","192.168.15.4","MQTT","70","","303","1883","37953","Publish Ack (id=303)"
"8982","330.557635917","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","304","37953","1883","Publish Message (id=304) [Deviceb'Device - 1']"
"8983","330.560275448","192.168.15.3","192.168.15.4","MQTT","70","","304","1883","37953","Publish Ack (id=304)"
"8989","331.563090276","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","305","37953","1883","Publish Message (id=305) [Deviceb'Device - 1']"
"8990","331.565792394","192.168.15.3","192.168.15.4","MQTT","70","","305","1883","37953","Publish Ack (id=305)"
"9024","332.567985657","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","306","37953","1883","Publish Message (id=306) [Deviceb'Device - 1']"
"9025","332.570645516","192.168.15.3","192.168.15.4","MQTT","70","","306","1883","37953","Publish Ack (id=306)"
"9031","333.572888560","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","307","37953","1883","Publish Message (id=307) [Deviceb'Device - 1']"
"9032","333.575439573","192.168.15.3","192.168.15.4","MQTT","70","","307","1883","37953","Publish Ack (id=307)"
