"No.","Time","Source","Destination","Protocol","Length","Topic","Message Identifier","Source Port","Destination Port","Info"
"17883","1282.049518935","192.168.15.3","192.168.15.4","MQTT","70","","202","1883","59275","Publish Ack (id=202)"
"17885","1283.052450599","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","203","59275","1883","Publish Message (id=203) [Deviceb'Device - 1']"
"17886","1283.056303281","192.168.15.3","192.168.15.4","MQTT","70","","203","1883","59275","Publish Ack (id=203)"
"17895","1284.058755102","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","204","59275","1883","Publish Message (id=204) [Deviceb'Device - 1']"
"17896","1284.061283792","192.168.15.3","192.168.15.4","MQTT","70","","204","1883","59275","Publish Ack (id=204)"
"17902","1285.064062146","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","205","59275","1883","Publish Message (id=205) [Deviceb'Device - 1']"
"17903","1285.066802545","192.168.15.3","192.168.15.4","MQTT","70","","205","1883","59275","Publish Ack (id=205)"
"17909","1286.069192870","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","206","59275","1883","Publish Message (id=206) [Deviceb'Device - 1']"
"17910","1286.071969377","192.168.15.3","192.168.15.4","MQTT","70","","206","1883","59275","Publish Ack (id=206)"
"17912","1287.073905699","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","207","59275","1883","Publish Message (id=207) [Deviceb'Device - 1']"
"17913","1287.076621703","192.168.15.3","192.168.15.4","MQTT","70","","207","1883","59275","Publish Ack (id=207)"
"17921","1288.078583847","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","208","59275","1883","Publish Message (id=208) [Deviceb'Device - 1']"
"17922","1288.081237011","192.168.15.3","192.168.15.4","MQTT","70","","208","1883","59275","Publish Ack (id=208)"
"17934","1289.083580733","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","209","59275","1883","Publish Message (id=209) [Deviceb'Device - 1']"
"17935","1289.086258414","192.168.15.3","192.168.15.4","MQTT","70","","209","1883","59275","Publish Ack (id=209)"
"17941","1290.088163381","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","210","59275","1883","Publish Message (id=210) [Deviceb'Device - 1']"
"17942","1290.091198167","192.168.15.3","192.168.15.4","MQTT","70","","210","1883","59275","Publish Ack (id=210)"
"17948","1291.093317824","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","211","59275","1883","Publish Message (id=211) [Deviceb'Device - 1']"
"17949","1291.096020341","192.168.15.3","192.168.15.4","MQTT","70","","211","1883","59275","Publish Ack (id=211)"
"17960","1292.098446913","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","212","59275","1883","Publish Message (id=212) [Deviceb'Device - 1']"
"17961","1292.101251814","192.168.15.3","192.168.15.4","MQTT","70","","212","1883","59275","Publish Ack (id=212)"
"17969","1293.103053318","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","213","59275","1883","Publish Message (id=213) [Deviceb'Device - 1']"
"17970","1293.105692376","192.168.15.3","192.168.15.4","MQTT","70","","213","1883","59275","Publish Ack (id=213)"
"17979","1294.107907226","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","214","59275","1883","Publish Message (id=214) [Deviceb'Device - 1']"
"17980","1294.110528490","192.168.15.3","192.168.15.4","MQTT","70","","214","1883","59275","Publish Ack (id=214)"
"17982","1295.112656191","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","215","59275","1883","Publish Message (id=215) [Deviceb'Device - 1']"
"17983","1295.117113586","192.168.15.3","192.168.15.4","MQTT","70","","215","1883","59275","Publish Ack (id=215)"
"17989","1296.119523996","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","216","59275","1883","Publish Message (id=216) [Deviceb'Device - 1']"
"17990","1296.122319389","192.168.15.3","192.168.15.4","MQTT","70","","216","1883","59275","Publish Ack (id=216)"
"18004","1297.124513135","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","217","59275","1883","Publish Message (id=217) [Deviceb'Device - 1']"
"18005","1297.127392807","192.168.15.3","192.168.15.4","MQTT","70","","217","1883","59275","Publish Ack (id=217)"
"18021","1298.131808727","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","218","59275","1883","Publish Message (id=218) [Deviceb'Device - 1']"
"18022","1298.134986082","192.168.15.3","192.168.15.4","MQTT","70","","218","1883","59275","Publish Ack (id=218)"
"18029","1299.136945472","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","219","59275","1883","Publish Message (id=219) [Deviceb'Device - 1']"
"18030","1299.139638021","192.168.15.3","192.168.15.4","MQTT","70","","219","1883","59275","Publish Ack (id=219)"
"18036","1300.141562702","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","220","59275","1883","Publish Message (id=220) [Deviceb'Device - 1']"
"18037","1300.144248188","192.168.15.3","192.168.15.4","MQTT","70","","220","1883","59275","Publish Ack (id=220)"
"18043","1301.146017430","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","221","59275","1883","Publish Message (id=221) [Deviceb'Device - 1']"
"18044","1301.149607615","192.168.15.3","192.168.15.4","MQTT","70","","221","1883","59275","Publish Ack (id=221)"
"18050","1302.151521194","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","222","59275","1883","Publish Message (id=222) [Deviceb'Device - 1']"
"18051","1302.154216207","192.168.15.3","192.168.15.4","MQTT","70","","222","1883","59275","Publish Ack (id=222)"
"18064","1303.155996871","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","223","59275","1883","Publish Message (id=223) [Deviceb'Device - 1']"
"18065","1303.158728834","192.168.15.3","192.168.15.4","MQTT","70","","223","1883","59275","Publish Ack (id=223)"
"18074","1304.160308701","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","224","59275","1883","Publish Message (id=224) [Deviceb'Device - 1']"
"18075","1304.163099476","192.168.15.3","192.168.15.4","MQTT","70","","224","1883","59275","Publish Ack (id=224)"
"18081","1305.164485665","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","225","59275","1883","Publish Message (id=225) [Deviceb'Device - 1']"
"18082","1305.167110436","192.168.15.3","192.168.15.4","MQTT","70","","225","1883","59275","Publish Ack (id=225)"
"18084","1306.169208635","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","226","59275","1883","Publish Message (id=226) [Deviceb'Device - 1']"
"18085","1306.171986464","192.168.15.3","192.168.15.4","MQTT","70","","226","1883","59275","Publish Ack (id=226)"
"18091","1307.173466250","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","227","59275","1883","Publish Message (id=227) [Deviceb'Device - 1']"
"18092","1307.176262305","192.168.15.3","192.168.15.4","MQTT","70","","227","1883","59275","Publish Ack (id=227)"
"18101","1308.178174601","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","228","59275","1883","Publish Message (id=228) [Deviceb'Device - 1']"
"18102","1308.180930570","192.168.15.3","192.168.15.4","MQTT","70","","228","1883","59275","Publish Ack (id=228)"
"18109","1309.183090940","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","229","59275","1883","Publish Message (id=229) [Deviceb'Device - 1']"
"18110","1309.185796814","192.168.15.3","192.168.15.4","MQTT","70","","229","1883","59275","Publish Ack (id=229)"
"18116","1310.188338930","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","230","59275","1883","Publish Message (id=230) [Deviceb'Device - 1']"
"18117","1310.191009417","192.168.15.3","192.168.15.4","MQTT","70","","230","1883","59275","Publish Ack (id=230)"
"18123","1311.193899559","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","231","59275","1883","Publish Message (id=231) [Deviceb'Device - 1']"
"18124","1311.196634317","192.168.15.3","192.168.15.4","MQTT","70","","231","1883","59275","Publish Ack (id=231)"
"18130","1312.199279578","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","232","59275","1883","Publish Message (id=232) [Deviceb'Device - 1']"
"18131","1312.201961326","192.168.15.3","192.168.15.4","MQTT","70","","232","1883","59275","Publish Ack (id=232)"
"18140","1313.204619046","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","233","59275","1883","Publish Message (id=233) [Deviceb'Device - 1']"
"18141","1313.207426892","192.168.15.3","192.168.15.4","MQTT","70","","233","1883","59275","Publish Ack (id=233)"
"18178","1314.210169137","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","234","59275","1883","Publish Message (id=234) [Deviceb'Device - 1']"
"18179","1314.212809376","192.168.15.3","192.168.15.4","MQTT","70","","234","1883","59275","Publish Ack (id=234)"
"18193","1315.215396483","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","235","59275","1883","Publish Message (id=235) [Deviceb'Device - 1']"
"18194","1315.218055157","192.168.15.3","192.168.15.4","MQTT","70","","235","1883","59275","Publish Ack (id=235)"
"18244","1316.220503476","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","236","59275","1883","Publish Message (id=236) [Deviceb'Device - 1']"
"18245","1316.223151300","192.168.15.3","192.168.15.4","MQTT","70","","236","1883","59275","Publish Ack (id=236)"
"18359","1317.224633197","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","237","59275","1883","Publish Message (id=237) [Deviceb'Device - 1']"
"18360","1317.227372013","192.168.15.3","192.168.15.4","MQTT","70","","237","1883","59275","Publish Ack (id=237)"
"18435","1318.228948854","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","238","59275","1883","Publish Message (id=238) [Deviceb'Device - 1']"
"18436","1318.231678372","192.168.15.3","192.168.15.4","MQTT","70","","238","1883","59275","Publish Ack (id=238)"
"18445","1319.233500111","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","239","59275","1883","Publish Message (id=239) [Deviceb'Device - 1']"
"18446","1319.236349005","192.168.15.3","192.168.15.4","MQTT","70","","239","1883","59275","Publish Ack (id=239)"
"18452","1320.238663640","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","240","59275","1883","Publish Message (id=240) [Deviceb'Device - 1']"
"18453","1320.241414709","192.168.15.3","192.168.15.4","MQTT","70","","240","1883","59275","Publish Ack (id=240)"
"18459","1321.243350593","192.168.15.4","192.168.15.3","MQTT","68","","","59275","1883","Ping Request"
"18460","1321.246528989","192.168.15.3","192.168.15.4","MQTT","68","","","1883","59275","Ping Response"
"18461","1321.246552344","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","241","59275","1883","Publish Message (id=241) [Deviceb'Device - 1']"
"18462","1321.250002033","192.168.15.3","192.168.15.4","MQTT","70","","241","1883","59275","Publish Ack (id=241)"
"18466","1322.252138514","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","242","59275","1883","Publish Message (id=242) [Deviceb'Device - 1']"
"18467","1322.254834759","192.168.15.3","192.168.15.4","MQTT","70","","242","1883","59275","Publish Ack (id=242)"
"18474","1323.257929193","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","243","59275","1883","Publish Message (id=243) [Deviceb'Device - 1']"
"18475","1323.260739504","192.168.15.3","192.168.15.4","MQTT","70","","243","1883","59275","Publish Ack (id=243)"
"18481","1324.263229251","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","244","59275","1883","Publish Message (id=244) [Deviceb'Device - 1']"
"18482","1324.265991250","192.168.15.3","192.168.15.4","MQTT","70","","244","1883","59275","Publish Ack (id=244)"
"18515","1325.268717658","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","245","59275","1883","Publish Message (id=245) [Deviceb'Device - 1']"
"18516","1325.271400257","192.168.15.3","192.168.15.4","MQTT","70","","245","1883","59275","Publish Ack (id=245)"
"18522","1326.273128485","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","246","59275","1883","Publish Message (id=246) [Deviceb'Device - 1']"
"18523","1326.275832986","192.168.15.3","192.168.15.4","MQTT","70","","246","1883","59275","Publish Ack (id=246)"
"18529","1327.278079929","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","247","59275","1883","Publish Message (id=247) [Deviceb'Device - 1']"
"18530","1327.280701213","192.168.15.3","192.168.15.4","MQTT","70","","247","1883","59275","Publish Ack (id=247)"
"18539","1328.283035316","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","248","59275","1883","Publish Message (id=248) [Deviceb'Device - 1']"
"18540","1328.286771886","192.168.15.3","192.168.15.4","MQTT","70","","248","1883","59275","Publish Ack (id=248)"
"18543","1329.288049167","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","249","59275","1883","Publish Message (id=249) [Deviceb'Device - 1']"
"18544","1329.290833388","192.168.15.3","192.168.15.4","MQTT","70","","249","1883","59275","Publish Ack (id=249)"
"18559","1330.292815436","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","250","59275","1883","Publish Message (id=250) [Deviceb'Device - 1']"
"18560","1330.295521490","192.168.15.3","192.168.15.4","MQTT","70","","250","1883","59275","Publish Ack (id=250)"
"18578","1331.298428520","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","251","59275","1883","Publish Message (id=251) [Deviceb'Device - 1']"
"18579","1331.301191662","192.168.15.3","192.168.15.4","MQTT","70","","251","1883","59275","Publish Ack (id=251)"
"18592","1332.303873562","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","252","59275","1883","Publish Message (id=252) [Deviceb'Device - 1']"
"18593","1332.306612708","192.168.15.3","192.168.15.4","MQTT","70","","252","1883","59275","Publish Ack (id=252)"
"18602","1333.310025464","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","253","59275","1883","Publish Message (id=253) [Deviceb'Device - 1']"
"18603","1333.313087981","192.168.15.3","192.168.15.4","MQTT","70","","253","1883","59275","Publish Ack (id=253)"
"18611","1334.316183063","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","254","59275","1883","Publish Message (id=254) [Deviceb'Device - 1']"
"18612","1334.318944040","192.168.15.3","192.168.15.4","MQTT","70","","254","1883","59275","Publish Ack (id=254)"
"18618","1335.321142471","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","255","59275","1883","Publish Message (id=255) [Deviceb'Device - 1']"
"18619","1335.323969674","192.168.15.3","192.168.15.4","MQTT","70","","255","1883","59275","Publish Ack (id=255)"
"18625","1336.326712449","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","256","59275","1883","Publish Message (id=256) [Deviceb'Device - 1']"
"18626","1336.329365373","192.168.15.3","192.168.15.4","MQTT","70","","256","1883","59275","Publish Ack (id=256)"
"18632","1337.331956135","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","257","59275","1883","Publish Message (id=257) [Deviceb'Device - 1']"
"18633","1337.334665004","192.168.15.3","192.168.15.4","MQTT","70","","257","1883","59275","Publish Ack (id=257)"
"18687","1338.336933234","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","258","59275","1883","Publish Message (id=258) [Deviceb'Device - 1']"
"18688","1338.340009127","192.168.15.3","192.168.15.4","MQTT","70","","258","1883","59275","Publish Ack (id=258)"
"18695","1339.342021277","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","259","59275","1883","Publish Message (id=259) [Deviceb'Device - 1']"
"18696","1339.345783737","192.168.15.3","192.168.15.4","MQTT","70","","259","1883","59275","Publish Ack (id=259)"
"18713","1340.348217199","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","260","59275","1883","Publish Message (id=260) [Deviceb'Device - 1']"
"18714","1340.351016930","192.168.15.3","192.168.15.4","MQTT","70","","260","1883","59275","Publish Ack (id=260)"
"18720","1341.353492225","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","261","59275","1883","Publish Message (id=261) [Deviceb'Device - 1']"
"18721","1341.356347020","192.168.15.3","192.168.15.4","MQTT","70","","261","1883","59275","Publish Ack (id=261)"
"18771","1342.359158866","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","262","59275","1883","Publish Message (id=262) [Deviceb'Device - 1']"
"18772","1342.361980819","192.168.15.3","192.168.15.4","MQTT","70","","262","1883","59275","Publish Ack (id=262)"
"18781","1343.364222644","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","263","59275","1883","Publish Message (id=263) [Deviceb'Device - 1']"
"18782","1343.366927535","192.168.15.3","192.168.15.4","MQTT","70","","263","1883","59275","Publish Ack (id=263)"
"18809","1344.368930314","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","264","59275","1883","Publish Message (id=264) [Deviceb'Device - 1']"
"18810","1344.372366327","192.168.15.3","192.168.15.4","MQTT","70","","264","1883","59275","Publish Ack (id=264)"
"18826","1345.374802558","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","265","59275","1883","Publish Message (id=265) [Deviceb'Device - 1']"
"18827","1345.377510415","192.168.15.3","192.168.15.4","MQTT","70","","265","1883","59275","Publish Ack (id=265)"
"18834","1346.380205553","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","266","59275","1883","Publish Message (id=266) [Deviceb'Device - 1']"
"18835","1346.382987561","192.168.15.3","192.168.15.4","MQTT","70","","266","1883","59275","Publish Ack (id=266)"
"18852","1347.385026614","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","267","59275","1883","Publish Message (id=267) [Deviceb'Device - 1']"
"18853","1347.387775900","192.168.15.3","192.168.15.4","MQTT","70","","267","1883","59275","Publish Ack (id=267)"
"18862","1348.390437585","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","268","59275","1883","Publish Message (id=268) [Deviceb'Device - 1']"
"18863","1348.393258706","192.168.15.3","192.168.15.4","MQTT","70","","268","1883","59275","Publish Ack (id=268)"
"18870","1349.394768921","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","269","59275","1883","Publish Message (id=269) [Deviceb'Device - 1']"
"18871","1349.397484042","192.168.15.3","192.168.15.4","MQTT","70","","269","1883","59275","Publish Ack (id=269)"
"18877","1350.400131541","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","270","59275","1883","Publish Message (id=270) [Deviceb'Device - 1']"
"18878","1350.402980966","192.168.15.3","192.168.15.4","MQTT","70","","270","1883","59275","Publish Ack (id=270)"
"18891","1351.404636062","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","271","59275","1883","Publish Message (id=271) [Deviceb'Device - 1']"
"18892","1351.407407400","192.168.15.3","192.168.15.4","MQTT","70","","271","1883","59275","Publish Ack (id=271)"
"18898","1352.410474273","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","272","59275","1883","Publish Message (id=272) [Deviceb'Device - 1']"
"18899","1352.413338005","192.168.15.3","192.168.15.4","MQTT","70","","272","1883","59275","Publish Ack (id=272)"
"18908","1353.416167541","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","273","59275","1883","Publish Message (id=273) [Deviceb'Device - 1']"
"18909","1353.418932987","192.168.15.3","192.168.15.4","MQTT","70","","273","1883","59275","Publish Ack (id=273)"
"18915","1354.420801164","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","274","59275","1883","Publish Message (id=274) [Deviceb'Device - 1']"
"18916","1354.423543516","192.168.15.3","192.168.15.4","MQTT","70","","274","1883","59275","Publish Ack (id=274)"
"18922","1355.425508670","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","275","59275","1883","Publish Message (id=275) [Deviceb'Device - 1']"
"18923","1355.428255420","192.168.15.3","192.168.15.4","MQTT","70","","275","1883","59275","Publish Ack (id=275)"
"18929","1356.430471364","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","276","59275","1883","Publish Message (id=276) [Deviceb'Device - 1']"
"18930","1356.433943876","192.168.15.3","192.168.15.4","MQTT","70","","276","1883","59275","Publish Ack (id=276)"
"18936","1357.436571604","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","277","59275","1883","Publish Message (id=277) [Deviceb'Device - 1']"
"18937","1357.439560091","192.168.15.3","192.168.15.4","MQTT","70","","277","1883","59275","Publish Ack (id=277)"
"18946","1358.442261913","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","278","59275","1883","Publish Message (id=278) [Deviceb'Device - 1']"
"18947","1358.444958439","192.168.15.3","192.168.15.4","MQTT","70","","278","1883","59275","Publish Ack (id=278)"
"18954","1359.446974741","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","279","59275","1883","Publish Message (id=279) [Deviceb'Device - 1']"
"18955","1359.449587368","192.168.15.3","192.168.15.4","MQTT","70","","279","1883","59275","Publish Ack (id=279)"
"18963","1360.452357171","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","280","59275","1883","Publish Message (id=280) [Deviceb'Device - 1']"
"18964","1360.455098891","192.168.15.3","192.168.15.4","MQTT","70","","280","1883","59275","Publish Ack (id=280)"
"18970","1361.457052906","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","281","59275","1883","Publish Message (id=281) [Deviceb'Device - 1']"
"18971","1361.459774630","192.168.15.3","192.168.15.4","MQTT","70","","281","1883","59275","Publish Ack (id=281)"
"18979","1362.462306061","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","282","59275","1883","Publish Message (id=282) [Deviceb'Device - 1']"
"18980","1362.464967049","192.168.15.3","192.168.15.4","MQTT","70","","282","1883","59275","Publish Ack (id=282)"
"18995","1363.467122838","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","283","59275","1883","Publish Message (id=283) [Deviceb'Device - 1']"
"18996","1363.470288650","192.168.15.3","192.168.15.4","MQTT","70","","283","1883","59275","Publish Ack (id=283)"
"19002","1364.472859839","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","284","59275","1883","Publish Message (id=284) [Deviceb'Device - 1']"
"19003","1364.475503314","192.168.15.3","192.168.15.4","MQTT","70","","284","1883","59275","Publish Ack (id=284)"
"19013","1365.477490064","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","285","59275","1883","Publish Message (id=285) [Deviceb'Device - 1']"
"19014","1365.480100727","192.168.15.3","192.168.15.4","MQTT","70","","285","1883","59275","Publish Ack (id=285)"
"19020","1366.481925676","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","286","59275","1883","Publish Message (id=286) [Deviceb'Device - 1']"
"19021","1366.484575083","192.168.15.3","192.168.15.4","MQTT","70","","286","1883","59275","Publish Ack (id=286)"
"19029","1367.487129454","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","287","59275","1883","Publish Message (id=287) [Deviceb'Device - 1']"
"19030","1367.490039523","192.168.15.3","192.168.15.4","MQTT","70","","287","1883","59275","Publish Ack (id=287)"
"19039","1368.492027522","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","288","59275","1883","Publish Message (id=288) [Deviceb'Device - 1']"
"19040","1368.494756949","192.168.15.3","192.168.15.4","MQTT","70","","288","1883","59275","Publish Ack (id=288)"
"19043","1369.497847596","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","289","59275","1883","Publish Message (id=289) [Deviceb'Device - 1']"
"19045","1369.500528943","192.168.15.3","192.168.15.4","MQTT","70","","289","1883","59275","Publish Ack (id=289)"
"19052","1370.502374042","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","290","59275","1883","Publish Message (id=290) [Deviceb'Device - 1']"
"19053","1370.505162721","192.168.15.3","192.168.15.4","MQTT","70","","290","1883","59275","Publish Ack (id=290)"
"19059","1371.507941049","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","291","59275","1883","Publish Message (id=291) [Deviceb'Device - 1']"
"19060","1371.510642684","192.168.15.3","192.168.15.4","MQTT","70","","291","1883","59275","Publish Ack (id=291)"
"19069","1372.513172678","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","292","59275","1883","Publish Message (id=292) [Deviceb'Device - 1']"
"19070","1372.515921843","192.168.15.3","192.168.15.4","MQTT","70","","292","1883","59275","Publish Ack (id=292)"
"19079","1373.517954263","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","293","59275","1883","Publish Message (id=293) [Deviceb'Device - 1']"
"19080","1373.520737522","192.168.15.3","192.168.15.4","MQTT","70","","293","1883","59275","Publish Ack (id=293)"
"19082","1374.522484547","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","294","59275","1883","Publish Message (id=294) [Deviceb'Device - 1']"
"19083","1374.525166685","192.168.15.3","192.168.15.4","MQTT","70","","294","1883","59275","Publish Ack (id=294)"
"19092","1375.527587408","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","295","59275","1883","Publish Message (id=295) [Deviceb'Device - 1']"
"19093","1375.530339107","192.168.15.3","192.168.15.4","MQTT","70","","295","1883","59275","Publish Ack (id=295)"
"19104","1376.532221048","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","296","59275","1883","Publish Message (id=296) [Deviceb'Device - 1']"
"19105","1376.534848804","192.168.15.3","192.168.15.4","MQTT","70","","296","1883","59275","Publish Ack (id=296)"
"19111","1377.537029436","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","297","59275","1883","Publish Message (id=297) [Deviceb'Device - 1']"
"19112","1377.540707466","192.168.15.3","192.168.15.4","MQTT","70","","297","1883","59275","Publish Ack (id=297)"
"19126","1378.543509978","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","298","59275","1883","Publish Message (id=298) [Deviceb'Device - 1']"
"19127","1378.546283238","192.168.15.3","192.168.15.4","MQTT","70","","298","1883","59275","Publish Ack (id=298)"
"19136","1379.548772273","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","299","59275","1883","Publish Message (id=299) [Deviceb'Device - 1']"
"19137","1379.551527790","192.168.15.3","192.168.15.4","MQTT","70","","299","1883","59275","Publish Ack (id=299)"
"19145","1380.553442054","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","300","59275","1883","Publish Message (id=300) [Deviceb'Device - 1']"
"19146","1380.556063587","192.168.15.3","192.168.15.4","MQTT","70","","300","1883","59275","Publish Ack (id=300)"
"19152","1381.557167546","192.168.15.4","192.168.15.3","MQTT","68","","","59275","1883","Ping Request"
"19153","1381.559700072","192.168.15.3","192.168.15.4","MQTT","68","","","1883","59275","Ping Response"
"19154","1381.559723536","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","301","59275","1883","Publish Message (id=301) [Deviceb'Device - 1']"
"19155","1381.562349538","192.168.15.3","192.168.15.4","MQTT","70","","301","1883","59275","Publish Ack (id=301)"
"19161","1382.563957516","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","302","59275","1883","Publish Message (id=302) [Deviceb'Device - 1']"
"19162","1382.567030582","192.168.15.3","192.168.15.4","MQTT","70","","302","1883","59275","Publish Ack (id=302)"
"19174","1383.569082634","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","303","59275","1883","Publish Message (id=303) [Deviceb'Device - 1']"
