"No.","Time","Source","Destination","Protocol","Length","Info"
"2689","110.124584466","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=103) [Deviceb'Device - 1']"
"2692","110.127492792","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=103)"
"2694","110.128104380","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2713","111.131835154","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2715","111.134709636","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=104) [Deviceb'Device - 1']"
"2716","111.135085157","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2719","111.137673297","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=104)"
"2721","111.138248707","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2733","112.142692647","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2735","112.145581076","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=105) [Deviceb'Device - 1']"
"2736","112.146037820","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2739","112.148358374","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=105)"
"2741","112.148913425","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2749","113.153541824","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2751","113.156458476","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=106) [Deviceb'Device - 1']"
"2753","113.160851634","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2755","113.163214989","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=106)"
"2757","113.163854339","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2769","114.167837059","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2771","114.170725558","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=107) [Deviceb'Device - 1']"
"2772","114.174954355","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2775","114.177324412","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=107)"
"2777","114.178239384","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2789","115.182745505","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2791","115.185664462","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=108) [Deviceb'Device - 1']"
"2792","115.186079768","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2795","115.188489331","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=108)"
"2797","115.189219763","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2815","116.193474445","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2817","116.196442354","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=109) [Deviceb'Device - 1']"
"2818","116.196831652","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2821","116.198962416","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=109)"
"2823","116.199653294","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2843","117.203364323","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2846","117.206492356","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=110) [Deviceb'Device - 1']"
"2848","117.206892624","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2851","117.208996086","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=110)"
"2853","117.209679520","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2871","118.214234244","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2873","118.217162849","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=111) [Deviceb'Device - 1']"
"2875","118.225109675","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2877","118.227521482","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=111)"
"2879","118.228254860","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2891","119.232504954","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2893","119.235823577","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=112) [Deviceb'Device - 1']"
"2894","119.235843395","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2897","119.238308703","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=112)"
"2899","119.238887669","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2917","120.243350233","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2919","120.246278638","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=113) [Deviceb'Device - 1']"
"2920","120.246712028","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2923","120.248753683","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=113)"
"2925","120.249460582","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2939","121.253402227","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2941","121.256344417","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=114) [Deviceb'Device - 1']"
"2942","121.256794830","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2945","121.258814113","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=114)"
"2947","121.259430310","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2952","121.932972838","192.168.15.4","192.168.15.3","MQTT","68","Ping Request"
"2953","121.935497328","192.168.15.3","192.168.15.4","MQTT","68","Ping Response"
"2959","122.263088676","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2961","122.266050734","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=115) [Deviceb'Device - 1']"
"2962","122.266455170","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2965","122.268496535","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=115)"
"2967","122.269300477","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2980","123.275219130","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2982","123.278708055","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=116) [Deviceb'Device - 1']"
"2984","123.283105741","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2986","123.285463986","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=116)"
"2988","123.286120178","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3001","124.289990040","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3003","124.292865154","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=117) [Deviceb'Device - 1']"
"3004","124.293283916","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3007","124.295510933","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=117)"
"3009","124.296118162","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3022","125.300264754","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3024","125.303146100","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=118) [Deviceb'Device - 1']"
"3025","125.303540116","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3028","125.305662895","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=118)"
"3030","125.306371005","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3048","126.310184573","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3050","126.312887271","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=119) [Deviceb'Device - 1']"
"3051","126.313300844","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3054","126.315312462","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=119)"
"3056","126.316191767","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3071","127.320528554","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3073","127.324972788","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=120) [Deviceb'Device - 1']"
"3074","127.326046862","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3077","127.327367903","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=120)"
"3079","127.327763121","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3093","128.331826677","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3095","128.334768376","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=121) [Deviceb'Device - 1']"
"3097","128.339112681","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3099","128.341520289","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=121)"
"3101","128.342294716","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3116","129.346467046","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3118","129.349421800","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=122) [Deviceb'Device - 1']"
"3119","129.349792673","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3122","129.352281084","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=122)"
"3124","129.353093762","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3140","130.357491667","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3142","130.360416304","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=123) [Deviceb'Device - 1']"
"3143","130.360814367","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3146","130.363348606","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=123)"
"3148","130.364181523","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3173","131.380792218","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3177","131.383716154","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=124) [Deviceb'Device - 1']"
"3178","131.384134446","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3181","131.386226176","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=124)"
"3183","131.386890854","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3207","132.391475025","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3210","132.394375908","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=125) [Deviceb'Device - 1']"
"3211","132.394735900","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3214","132.397033740","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=125)"
"3216","132.398151436","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3274","133.402402734","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3278","133.405248893","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=126) [Deviceb'Device - 1']"
"3280","133.409594460","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3282","133.412021676","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=126)"
"3284","133.413718027","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3338","134.417780774","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3340","134.420620852","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=127) [Deviceb'Device - 1']"
"3341","134.421037460","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3344","134.425310230","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=127)"
"3346","134.425973756","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3358","135.432352727","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3360","135.435222140","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=128) [Deviceb'Device - 1']"
"3363","135.435555481","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3367","135.437635670","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=128)"
"3369","135.438723649","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3388","136.442642278","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3390","136.445669930","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=129) [Deviceb'Device - 1']"
"3391","136.446004694","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3394","136.448032142","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=129)"
"3396","136.448416440","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3411","137.452234456","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3413","137.455089962","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=130) [Deviceb'Device - 1']"
"3414","137.455990006","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3417","137.457570389","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=130)"
"3419","137.457854306","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3431","138.461904480","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3433","138.464928575","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=131) [Deviceb'Device - 1']"
"3435","138.469287087","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3437","138.475487596","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=131)"
"3439","138.475949271","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3451","139.480078481","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3453","139.482984453","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=132) [Deviceb'Device - 1']"
"3454","139.483385061","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3457","139.485840109","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=132)"
"3459","139.486556566","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3471","140.490572289","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3473","140.493379564","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=133) [Deviceb'Device - 1']"
"3474","140.493793267","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3477","140.496200765","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=133)"
"3479","140.497006631","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3491","141.501236757","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3493","141.504208253","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=134) [Deviceb'Device - 1']"
"3494","141.504696517","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3497","141.507099737","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=134)"
"3499","141.507654257","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3512","142.511075429","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3515","142.514073014","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=135) [Deviceb'Device - 1']"
"3516","142.514508769","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3519","142.516948699","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=135)"
"3521","142.517614720","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3529","143.521428733","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3531","143.525237645","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=136) [Deviceb'Device - 1']"
"3533","143.528700511","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3535","143.531167030","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=136)"
"3537","143.531888276","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3549","144.536038303","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3551","144.540710058","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=137) [Deviceb'Device - 1']"
"3552","144.541120706","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3555","144.543549684","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=137)"
"3557","144.544462953","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3572","145.548895221","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3574","145.551915028","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=138) [Deviceb'Device - 1']"
"3575","145.552894923","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3578","145.554827402","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=138)"
"3580","145.555523871","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3600","146.559590023","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3602","146.562544938","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=139) [Deviceb'Device - 1']"
"3603","146.562974862","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3606","146.565068075","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=139)"
"3608","146.565455919","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3625","147.568581999","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3627","147.575528781","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=140) [Deviceb'Device - 1']"
"3628","147.576246811","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3631","147.578125678","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=140)"
"3633","147.578970948","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3645","148.582256567","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3647","148.585294279","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=141) [Deviceb'Device - 1']"
"3649","148.589686274","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3651","148.592048536","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=141)"
"3653","148.592749203","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3665","149.596686193","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3667","149.599593968","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=142) [Deviceb'Device - 1']"
"3668","149.599972765","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3671","149.602323065","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=142)"
"3673","149.603030955","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3689","150.606660380","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3691","150.609582602","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=143) [Deviceb'Device - 1']"
"3692","150.609988791","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3695","150.612408442","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=143)"
"3697","150.613135068","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3710","151.617161371","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3713","151.620020635","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=144) [Deviceb'Device - 1']"
"3714","151.620399863","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3717","151.625898914","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=144)"
"3719","151.626336743","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3729","152.630046925","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3731","152.632855843","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=145) [Deviceb'Device - 1']"
"3732","152.633214152","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3735","152.635748620","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=145)"
"3737","152.636388040","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3761","153.641347055","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3763","153.644224132","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=146) [Deviceb'Device - 1']"
"3765","153.648701629","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3767","153.651154122","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=146)"
"3769","153.652133777","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3787","154.656654229","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3789","154.659490900","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=147) [Deviceb'Device - 1']"
"3790","154.659922387","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3793","154.662281774","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=147)"
"3795","154.662651484","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3811","155.666611852","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3813","155.669460184","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=148) [Deviceb'Device - 1']"
"3814","155.669886982","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3817","155.676208029","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=148)"
"3819","155.677307912","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3838","156.702302761","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3840","156.705078326","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=149) [Deviceb'Device - 1']"
"3841","156.705481349","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3844","156.708083706","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=149)"
"3846","156.708736341","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3859","157.712781345","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3861","157.715585153","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=150) [Deviceb'Device - 1']"
"3862","157.716015247","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3865","157.718421383","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=150)"
"3867","157.719212460","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3909","158.725935742","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3911","158.730723908","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=151) [Deviceb'Device - 1']"
"3913","158.735097769","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3915","158.737439933","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=151)"
"3917","158.737792720","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3926","159.742234761","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3928","159.745132336","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=152) [Deviceb'Device - 1']"
"3929","159.745619328","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3932","159.748006117","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=152)"
"3934","159.749031969","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3948","160.753132721","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3950","160.757616400","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=153) [Deviceb'Device - 1']"
"3951","160.757969749","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3954","160.760327001","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=153)"
"3956","160.760891570","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3968","161.765169918","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3970","161.767985148","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=154) [Deviceb'Device - 1']"
"3971","161.768412907","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3974","161.770855452","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=154)"
"3976","161.771555006","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"3990","162.776182170","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"3992","162.778851022","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=155) [Deviceb'Device - 1']"
"3993","162.779290665","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"3996","162.781730334","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=155)"
"3998","162.782481396","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4010","163.786534200","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4012","163.789038712","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=156) [Deviceb'Device - 1']"
"4014","163.793413204","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4016","163.795716685","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=156)"
"4018","163.796321570","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4030","164.799988731","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4032","164.802912005","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=157) [Deviceb'Device - 1']"
"4033","164.803300761","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4036","164.805860297","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=157)"
"4038","164.806576633","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4054","165.810533119","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4056","165.812928895","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=158) [Deviceb'Device - 1']"
"4057","165.813345153","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4060","165.815774783","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=158)"
"4062","165.816583845","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4074","166.820203970","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4076","166.826062792","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=159) [Deviceb'Device - 1']"
"4077","166.826922209","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4080","166.829061679","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=159)"
"4082","166.829706430","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4099","167.833417055","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4101","167.836367561","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=160) [Deviceb'Device - 1']"
"4102","167.836782447","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4105","167.839237795","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=160)"
"4107","167.839863750","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4122","168.844338981","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4124","168.846610060","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=161) [Deviceb'Device - 1']"
"4125","168.847272535","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4128","168.849550527","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=161)"
"4130","168.850277854","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4146","169.854345952","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4148","169.857106739","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=162) [Deviceb'Device - 1']"
"4149","169.857480817","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4152","169.859929343","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=162)"
"4154","169.860675456","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4162","170.864835523","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4164","170.867703052","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=163) [Deviceb'Device - 1']"
"4165","170.868214961","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4168","170.870647476","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=163)"
"4170","170.871181988","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4182","171.876179981","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4184","171.881276179","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=164) [Deviceb'Device - 1']"
