"No.","Time","Source","Destination","Protocol","Length","Info"
"538107","4831.734286105","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4743) [Deviceb'Device - 1']"
"538108","4831.734881310","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"538111","4831.736931353","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4743)"
"538113","4831.737278008","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"538140","4832.741361117","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"538142","4832.744403536","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4744) [Deviceb'Device - 1']"
"538143","4832.744856562","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"538146","4832.746975014","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4744)"
"538148","4832.747450253","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"538165","4833.751086179","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"538167","4833.754122296","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4745) [Deviceb'Device - 1']"
"538168","4833.754547149","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"538171","4833.756654250","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4745)"
"538173","4833.757060016","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"538189","4834.760474487","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"538191","4834.763606084","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4746) [Deviceb'Device - 1']"
"538192","4834.763911691","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"538195","4834.766092762","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4746)"
"538197","4834.766380526","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"538749","4835.769793788","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"538751","4835.772893615","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4747) [Deviceb'Device - 1']"
"538753","4835.777103309","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"538755","4835.779410489","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4747)"
"538757","4835.779778774","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"538795","4836.783612783","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"538797","4836.786521889","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4748) [Deviceb'Device - 1']"
"538798","4836.786952443","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"538803","4836.788968682","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4748)"
"538805","4836.789396972","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"538831","4837.792988374","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"538833","4837.796474461","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4749) [Deviceb'Device - 1']"
"538834","4837.796724534","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"538837","4837.800478878","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4749)"
"538839","4837.800841583","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"538877","4838.804595154","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"538879","4838.807573051","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4750) [Deviceb'Device - 1']"
"538880","4838.807995669","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"538883","4838.810105005","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4750)"
"538885","4838.810970971","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"538919","4839.815253935","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"538921","4839.818207576","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4751) [Deviceb'Device - 1']"
"538922","4839.818559541","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"538925","4839.820733308","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4751)"
"538927","4839.821513523","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"538942","4840.826016585","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"538944","4840.828911826","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4752) [Deviceb'Device - 1']"
"538946","4840.833136007","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"538948","4840.835459788","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4752)"
"538950","4840.836226517","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"538984","4841.839711258","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"538986","4841.842757433","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4753) [Deviceb'Device - 1']"
"538987","4841.843135397","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"538990","4841.845246356","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4753)"
"538992","4841.845578874","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539006","4842.849438526","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539008","4842.852481646","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4754) [Deviceb'Device - 1']"
"539009","4842.852849341","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539014","4842.854896479","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4754)"
"539016","4842.855301905","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539040","4843.858696971","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539042","4843.862149334","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4755) [Deviceb'Device - 1']"
"539043","4843.862164403","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539046","4843.864742284","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4755)"
"539048","4843.865103737","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539060","4844.869026583","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539062","4844.871941480","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4756) [Deviceb'Device - 1']"
"539063","4844.872351285","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539066","4844.874398874","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4756)"
"539068","4844.875373144","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539083","4845.879251049","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539085","4845.882205461","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4757) [Deviceb'Device - 1']"
"539087","4845.886412480","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539089","4845.888746471","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4757)"
"539091","4845.889249551","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539103","4846.892570875","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539105","4846.895607593","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4758) [Deviceb'Device - 1']"
"539106","4846.896015343","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539109","4846.898142372","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4758)"
"539111","4846.898614505","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539127","4847.902279290","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539129","4847.905305277","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4759) [Deviceb'Device - 1']"
"539130","4847.905653054","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539133","4847.908164780","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4759)"
"539135","4847.908757249","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539151","4848.912491820","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539153","4848.915499984","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4760) [Deviceb'Device - 1']"
"539154","4848.915881455","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539157","4848.918415824","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4760)"
"539159","4848.919033321","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539170","4849.922995154","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539172","4849.925950518","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4761) [Deviceb'Device - 1']"
"539173","4849.926319876","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539176","4849.928800824","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4761)"
"539178","4849.929478425","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539191","4850.933817301","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539193","4850.936775902","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4762) [Deviceb'Device - 1']"
"539195","4850.941164293","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539197","4850.943582723","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4762)"
"539199","4850.944237851","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539212","4851.948585988","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539214","4851.951877648","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4763) [Deviceb'Device - 1']"
"539215","4851.951894760","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539218","4851.954922652","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4763)"
"539220","4851.955666898","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539232","4852.959679213","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539234","4852.962525823","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4764) [Deviceb'Device - 1']"
"539235","4852.962924215","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539238","4852.965442524","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4764)"
"539240","4852.966282671","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539254","4853.970381142","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539256","4853.973162227","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4765) [Deviceb'Device - 1']"
"539257","4853.973586709","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539260","4853.976018113","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4765)"
"539262","4853.976324683","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539281","4854.980584250","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539283","4854.983449534","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4766) [Deviceb'Device - 1']"
"539284","4854.983823601","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539287","4854.985934761","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4766)"
"539289","4854.986728611","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539303","4855.991195852","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539305","4855.994125227","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4767) [Deviceb'Device - 1']"
"539307","4855.998195588","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539309","4856.000639847","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4767)"
"539311","4856.002397327","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539329","4857.005833042","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539331","4857.008725257","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4768) [Deviceb'Device - 1']"
"539332","4857.009156562","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539335","4857.011298089","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4768)"
"539337","4857.011814605","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539371","4858.015732734","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539373","4858.018590985","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4769) [Deviceb'Device - 1']"
"539374","4858.018996652","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539377","4858.021543254","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4769)"
"539379","4858.022363403","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539391","4859.026824971","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539393","4859.029881086","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4770) [Deviceb'Device - 1']"
"539394","4859.030259080","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539397","4859.032359840","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4770)"
"539399","4859.032784382","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539410","4860.036791212","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539412","4860.040098612","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4771) [Deviceb'Device - 1']"
"539413","4860.040458973","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539416","4860.042565003","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4771)"
"539418","4860.043398227","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539431","4861.047592385","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539433","4861.050566976","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4772) [Deviceb'Device - 1']"
"539435","4861.054815924","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539437","4861.057477654","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4772)"
"539439","4861.058187776","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539451","4862.061659691","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539453","4862.064640674","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4773) [Deviceb'Device - 1']"
"539454","4862.065040108","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539457","4862.067130077","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4773)"
"539459","4862.067644289","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539471","4863.070986963","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539473","4863.074067253","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4774) [Deviceb'Device - 1']"
"539474","4863.074498438","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539477","4863.076542059","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4774)"
"539479","4863.077337913","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"539492","4864.081496230","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"539494","4864.084554168","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4775) [Deviceb'Device - 1']"
"539495","4864.084971417","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"539498","4864.087042730","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4775)"
"539500","4864.087792617","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540032","4865.090976385","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540034","4865.093991663","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4776) [Deviceb'Device - 1']"
"540035","4865.094412578","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540038","4865.096468262","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4776)"
"540040","4865.097455928","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540056","4866.101116820","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540058","4866.103961185","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4777) [Deviceb'Device - 1']"
"540060","4866.108220803","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540062","4866.110586854","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4777)"
"540064","4866.110993122","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540080","4867.114600355","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540082","4867.117635400","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4778) [Deviceb'Device - 1']"
"540083","4867.118040125","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540086","4867.120201439","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4778)"
"540088","4867.120730248","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540111","4868.125000846","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540113","4868.132471102","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4779) [Deviceb'Device - 1']"
"540114","4868.132973791","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540117","4868.135031490","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4779)"
"540119","4868.135774253","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540137","4869.139581108","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540139","4869.142574334","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4780) [Deviceb'Device - 1']"
"540140","4869.142961996","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540143","4869.145074017","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4780)"
"540145","4869.145429559","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540161","4870.149181542","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540163","4870.152234030","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4781) [Deviceb'Device - 1']"
"540164","4870.152736580","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540167","4870.154758380","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4781)"
"540169","4870.155065070","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540517","4871.158720913","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540519","4871.161655418","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4782) [Deviceb'Device - 1']"
"540521","4871.165850224","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540523","4871.168264006","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4782)"
"540525","4871.168909195","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540537","4872.172709755","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540539","4872.175716626","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4783) [Deviceb'Device - 1']"
"540540","4872.176117323","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540543","4872.178264230","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4783)"
"540545","4872.178892818","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540557","4873.183013825","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540559","4873.185975151","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4784) [Deviceb'Device - 1']"
"540560","4873.186397418","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540563","4873.188665294","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4784)"
"540565","4873.189340680","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540593","4874.193175880","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540595","4874.196181068","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4785) [Deviceb'Device - 1']"
"540596","4874.196593457","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540599","4874.199118900","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4785)"
"540601","4874.199637470","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540616","4875.203987114","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540618","4875.206882154","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4786) [Deviceb'Device - 1']"
"540619","4875.207253325","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540622","4875.209710949","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4786)"
"540624","4875.211578659","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540636","4876.215957170","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540638","4876.218949795","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4787) [Deviceb'Device - 1']"
"540640","4876.223173856","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540642","4876.225523997","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4787)"
"540644","4876.225798646","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540683","4877.229390874","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540685","4877.232380303","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4788) [Deviceb'Device - 1']"
"540686","4877.232833990","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540689","4877.235260264","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4788)"
"540691","4877.235623180","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540708","4878.239201874","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540711","4878.242224296","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4789) [Deviceb'Device - 1']"
"540712","4878.242658216","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540715","4878.245240766","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4789)"
"540717","4878.245629039","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540749","4879.248884454","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540752","4879.251857793","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4790) [Deviceb'Device - 1']"
"540753","4879.252331748","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540756","4879.254825360","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4790)"
"540758","4879.255410065","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540779","4880.259123397","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540781","4880.262139717","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4791) [Deviceb'Device - 1']"
"540782","4880.262597872","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540785","4880.265299487","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4791)"
"540787","4880.265735842","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540825","4881.269544027","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540827","4881.272564925","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4792) [Deviceb'Device - 1']"
"540829","4881.276846045","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540831","4881.279178212","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4792)"
"540833","4881.279914824","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540861","4882.284007338","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540863","4882.287018288","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4793) [Deviceb'Device - 1']"
"540864","4882.287439083","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540867","4882.289850650","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4793)"
"540869","4882.290193147","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540877","4883.294156099","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540879","4883.297051069","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4794) [Deviceb'Device - 1']"
"540880","4883.297467396","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540883","4883.299898350","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4794)"
"540885","4883.300439432","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540907","4884.304274114","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540913","4884.307657908","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4795) [Deviceb'Device - 1']"
"540914","4884.308018560","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540917","4884.310680710","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4795)"
"540919","4884.311398656","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540945","4885.314995081","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540947","4885.318039915","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4796) [Deviceb'Device - 1']"
"540948","4885.318465098","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540951","4885.320806142","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4796)"
"540953","4885.321132869","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"540965","4886.325057556","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"540967","4886.328101838","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4797) [Deviceb'Device - 1']"
"540969","4886.332423765","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"540971","4886.334853356","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4797)"
"540973","4886.335241419","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541000","4887.338824432","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541002","4887.341729732","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4798) [Deviceb'Device - 1']"
"541003","4887.342158272","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541006","4887.344566503","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4798)"
"541008","4887.345031111","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541021","4888.348349396","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541023","4888.351417082","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4799) [Deviceb'Device - 1']"
"541024","4888.351810436","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541027","4888.354319016","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4799)"
"541029","4888.354692331","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541043","4889.358216448","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541045","4889.361255250","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4800) [Deviceb'Device - 1']"
"541046","4889.361798707","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541049","4889.364092822","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4800)"
"541051","4889.364520029","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541070","4890.367939630","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541072","4890.370842446","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4801) [Deviceb'Device - 1']"
"541073","4890.371241029","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541076","4890.373399928","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4801)"
"541078","4890.373893661","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541094","4891.377663937","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541096","4891.380692089","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4802) [Deviceb'Device - 1']"
"541097","4891.381059774","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541100","4891.383259260","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4802)"
