"No.","Time","Source","Destination","Protocol","Length","Topic","Message Identifier","Source Port","Destination Port","Info"
"2867","112.418838564","192.168.15.3","192.168.15.4","MQTT","70","","48","1883","57193","Publish Ack (id=48)"
"2869","112.418859294","192.168.15.3","192.168.15.4","MQTT","70","","47","1883","60033","Publish Ack (id=47)"
"2871","112.418859374","192.168.15.3","192.168.15.4","MQTT","70","","48","1883","45275","Publish Ack (id=48)"
"2883","113.363321786","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 8'","48","38615","1883","Publish Message (id=48) [Deviceb'Device - 8']"
"2884","113.364247988","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 6'","48","56749","1883","Publish Message (id=48) [Deviceb'Device - 6']"
"2885","113.365072568","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 9'","48","40191","1883","Publish Message (id=48) [Deviceb'Device - 9']"
"2886","113.367328276","192.168.15.3","192.168.15.4","MQTT","70","","48","1883","38615","Publish Ack (id=48)"
"2888","113.367809626","192.168.15.3","192.168.15.4","MQTT","70","","48","1883","56749","Publish Ack (id=48)"
"2890","113.367852658","192.168.15.3","192.168.15.4","MQTT","70","","48","1883","40191","Publish Ack (id=48)"
"2892","113.419368443","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","49","49771","1883","Publish Message (id=49) [Deviceb'Device - 2']"
"2893","113.419534908","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","49","53431","1883","Publish Message (id=49) [Deviceb'Device - 1']"
"2894","113.421131508","192.168.15.4","192.168.15.3","MQTT","98","Deviceb'Device - 10'","48","48911","1883","Publish Message (id=48) [Deviceb'Device - 10']"
"2895","113.421269940","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","49","58679","1883","Publish Message (id=49) [Deviceb'Device - 3']"
"2896","113.423354243","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","49","45275","1883","Publish Message (id=49) [Deviceb'Device - 5']"
"2897","113.423502273","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","49","57193","1883","Publish Message (id=49) [Deviceb'Device - 4']"
"2898","113.423638190","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 7'","48","60033","1883","Publish Message (id=48) [Deviceb'Device - 7']"
"2899","113.424176859","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","49771","Publish Ack (id=49)"
"2901","113.424550676","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","53431","Publish Ack (id=49)"
"2903","113.424575313","192.168.15.3","192.168.15.4","MQTT","70","","48","1883","48911","Publish Ack (id=48)"
"2905","113.424575383","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","58679","Publish Ack (id=49)"
"2907","113.426086371","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","45275","Publish Ack (id=49)"
"2909","113.426481920","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","57193","Publish Ack (id=49)"
"2911","113.426499623","192.168.15.3","192.168.15.4","MQTT","70","","48","1883","60033","Publish Ack (id=48)"
"2915","114.369390244","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 8'","49","38615","1883","Publish Message (id=49) [Deviceb'Device - 8']"
"2916","114.371359409","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 6'","49","56749","1883","Publish Message (id=49) [Deviceb'Device - 6']"
"2917","114.371540752","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 9'","49","40191","1883","Publish Message (id=49) [Deviceb'Device - 9']"
"2918","114.372069752","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","38615","Publish Ack (id=49)"
"2920","114.374128206","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","56749","Publish Ack (id=49)"
"2922","114.374581764","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","40191","Publish Ack (id=49)"
"2924","114.427147043","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","50","49771","1883","Publish Message (id=50) [Deviceb'Device - 2']"
"2925","114.427297057","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","50","58679","1883","Publish Message (id=50) [Deviceb'Device - 3']"
"2926","114.430076455","192.168.15.4","192.168.15.3","MQTT","98","Deviceb'Device - 10'","49","48911","1883","Publish Message (id=49) [Deviceb'Device - 10']"
"2927","114.430219415","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","50","57193","1883","Publish Message (id=50) [Deviceb'Device - 4']"
"2928","114.430345614","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","50","45275","1883","Publish Message (id=50) [Deviceb'Device - 5']"
"2929","114.430469478","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","50","53431","1883","Publish Message (id=50) [Deviceb'Device - 1']"
"2930","114.431332541","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 7'","49","60033","1883","Publish Message (id=49) [Deviceb'Device - 7']"
"2931","114.432327112","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","49771","Publish Ack (id=50)"
"2933","114.432328004","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","58679","Publish Ack (id=50)"
"2935","114.432656455","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","48911","Publish Ack (id=49)"
"2937","114.432697904","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","57193","Publish Ack (id=50)"
"2939","114.433048287","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","45275","Publish Ack (id=50)"
"2941","114.433092410","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","53431","Publish Ack (id=50)"
"2943","114.433092580","192.168.15.3","192.168.15.4","MQTT","70","","49","1883","60033","Publish Ack (id=49)"
"3056","115.374597351","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 8'","50","38615","1883","Publish Message (id=50) [Deviceb'Device - 8']"
"3057","115.375708733","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 6'","50","56749","1883","Publish Message (id=50) [Deviceb'Device - 6']"
"3058","115.376636779","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 9'","50","40191","1883","Publish Message (id=50) [Deviceb'Device - 9']"
"3059","115.379385188","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","38615","Publish Ack (id=50)"
"3061","115.379852512","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","56749","Publish Ack (id=50)"
"3063","115.379881447","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","40191","Publish Ack (id=50)"
"3065","115.435614407","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","51","58679","1883","Publish Message (id=51) [Deviceb'Device - 3']"
"3066","115.435778137","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","51","49771","1883","Publish Message (id=51) [Deviceb'Device - 2']"
"3067","115.439093248","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 7'","50","60033","1883","Publish Message (id=50) [Deviceb'Device - 7']"
"3068","115.439235117","192.168.15.4","192.168.15.3","MQTT","98","Deviceb'Device - 10'","50","48911","1883","Publish Message (id=50) [Deviceb'Device - 10']"
"3069","115.439358761","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","51","57193","1883","Publish Message (id=51) [Deviceb'Device - 4']"
"3070","115.439478497","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","51","45275","1883","Publish Message (id=51) [Deviceb'Device - 5']"
"3071","115.439613753","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","51","53431","1883","Publish Message (id=51) [Deviceb'Device - 1']"
"3072","115.440791611","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","58679","Publish Ack (id=51)"
"3074","115.441362972","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","49771","Publish Ack (id=51)"
"3076","115.442208221","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","60033","Publish Ack (id=50)"
"3078","115.442580986","192.168.15.3","192.168.15.4","MQTT","70","","50","1883","48911","Publish Ack (id=50)"
"3080","115.442871476","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","57193","Publish Ack (id=51)"
"3082","115.442913075","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","45275","Publish Ack (id=51)"
"3084","115.442913215","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","53431","Publish Ack (id=51)"
"3101","116.382350484","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 8'","51","38615","1883","Publish Message (id=51) [Deviceb'Device - 8']"
"3102","116.382479959","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 6'","51","56749","1883","Publish Message (id=51) [Deviceb'Device - 6']"
"3103","116.383201033","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 9'","51","40191","1883","Publish Message (id=51) [Deviceb'Device - 9']"
"3104","116.385089666","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","38615","Publish Ack (id=51)"
"3106","116.385469925","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","56749","Publish Ack (id=51)"
"3108","116.385498479","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","40191","Publish Ack (id=51)"
"3110","116.442570361","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","52","58679","1883","Publish Message (id=52) [Deviceb'Device - 3']"
"3111","116.443270927","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","52","49771","1883","Publish Message (id=52) [Deviceb'Device - 2']"
"3112","116.444553042","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 7'","51","60033","1883","Publish Message (id=51) [Deviceb'Device - 7']"
"3113","116.444659994","192.168.15.4","192.168.15.3","MQTT","98","Deviceb'Device - 10'","51","48911","1883","Publish Message (id=51) [Deviceb'Device - 10']"
"3114","116.446291791","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","52","53431","1883","Publish Message (id=52) [Deviceb'Device - 1']"
"3115","116.446460801","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","52","57193","1883","Publish Message (id=52) [Deviceb'Device - 4']"
"3116","116.446571470","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","52","45275","1883","Publish Message (id=52) [Deviceb'Device - 5']"
"3117","116.447188077","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","58679","Publish Ack (id=52)"
"3119","116.447540934","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","49771","Publish Ack (id=52)"
"3121","116.447565270","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","60033","Publish Ack (id=51)"
"3123","116.447565330","192.168.15.3","192.168.15.4","MQTT","70","","51","1883","48911","Publish Ack (id=51)"
"3125","116.449026534","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","53431","Publish Ack (id=52)"
"3127","116.449459433","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","57193","Publish Ack (id=52)"
"3129","116.449484711","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","45275","Publish Ack (id=52)"
"3138","117.387235375","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 8'","52","38615","1883","Publish Message (id=52) [Deviceb'Device - 8']"
"3139","117.388808230","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 9'","52","40191","1883","Publish Message (id=52) [Deviceb'Device - 9']"
"3140","117.388977040","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 6'","52","56749","1883","Publish Message (id=52) [Deviceb'Device - 6']"
"3141","117.389905787","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","38615","Publish Ack (id=52)"
"3143","117.394031902","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","40191","Publish Ack (id=52)"
"3145","117.394311631","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","56749","Publish Ack (id=52)"
"3147","117.449881671","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","53","58679","1883","Publish Message (id=53) [Deviceb'Device - 3']"
"3148","117.450083483","192.168.15.4","192.168.15.3","MQTT","98","Deviceb'Device - 10'","52","48911","1883","Publish Message (id=52) [Deviceb'Device - 10']"
"3149","117.451449858","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 7'","52","60033","1883","Publish Message (id=52) [Deviceb'Device - 7']"
"3150","117.451538997","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","53","53431","1883","Publish Message (id=53) [Deviceb'Device - 1']"
"3151","117.451614910","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","53","49771","1883","Publish Message (id=53) [Deviceb'Device - 2']"
"3152","117.452481680","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","53","45275","1883","Publish Message (id=53) [Deviceb'Device - 5']"
"3153","117.452567041","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","53","57193","1883","Publish Message (id=53) [Deviceb'Device - 4']"
"3154","117.454037784","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","58679","Publish Ack (id=53)"
"3156","117.454500258","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","48911","Publish Ack (id=52)"
"3158","117.454526408","192.168.15.3","192.168.15.4","MQTT","70","","52","1883","60033","Publish Ack (id=52)"
"3160","117.454526458","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","53431","Publish Ack (id=53)"
"3162","117.454526498","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","49771","Publish Ack (id=53)"
"3164","117.454911937","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","45275","Publish Ack (id=53)"
"3166","117.454931805","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","57193","Publish Ack (id=53)"
"3216","118.391157523","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 8'","53","38615","1883","Publish Message (id=53) [Deviceb'Device - 8']"
"3217","118.393860356","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","38615","Publish Ack (id=53)"
"3219","118.396329987","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 9'","53","40191","1883","Publish Message (id=53) [Deviceb'Device - 9']"
"3220","118.396439454","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 6'","53","56749","1883","Publish Message (id=53) [Deviceb'Device - 6']"
"3221","118.401318344","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","40191","Publish Ack (id=53)"
"3223","118.401706859","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","56749","Publish Ack (id=53)"
"3225","118.456458449","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","54","58679","1883","Publish Message (id=54) [Deviceb'Device - 3']"
"3226","118.456538130","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","54","53431","1883","Publish Message (id=54) [Deviceb'Device - 1']"
"3227","118.456600668","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","54","49771","1883","Publish Message (id=54) [Deviceb'Device - 2']"
"3228","118.457933089","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 7'","53","60033","1883","Publish Message (id=53) [Deviceb'Device - 7']"
"3229","118.458024111","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","54","45275","1883","Publish Message (id=54) [Deviceb'Device - 5']"
"3230","118.458090908","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","54","57193","1883","Publish Message (id=54) [Deviceb'Device - 4']"
"3231","118.458150971","192.168.15.4","192.168.15.3","MQTT","98","Deviceb'Device - 10'","53","48911","1883","Publish Message (id=53) [Deviceb'Device - 10']"
"3232","118.459178174","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","58679","Publish Ack (id=54)"
"3234","118.459674463","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","53431","Publish Ack (id=54)"
"3236","118.459697517","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","49771","Publish Ack (id=54)"
"3238","118.459697557","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","60033","Publish Ack (id=53)"
"3240","118.459714098","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","45275","Publish Ack (id=54)"
"3242","118.460751651","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","57193","Publish Ack (id=54)"
"3244","118.461108586","192.168.15.3","192.168.15.4","MQTT","70","","53","1883","48911","Publish Ack (id=53)"
"3250","119.395966621","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 8'","54","38615","1883","Publish Message (id=54) [Deviceb'Device - 8']"
"3251","119.398755988","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","38615","Publish Ack (id=54)"
"3253","119.404460689","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 9'","54","40191","1883","Publish Message (id=54) [Deviceb'Device - 9']"
"3254","119.404635049","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 6'","54","56749","1883","Publish Message (id=54) [Deviceb'Device - 6']"
"3255","119.409557150","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","40191","Publish Ack (id=54)"
"3257","119.409927160","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","56749","Publish Ack (id=54)"
"3259","119.460755218","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","55","58679","1883","Publish Message (id=55) [Deviceb'Device - 3']"
"3260","119.462530686","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","55","53431","1883","Publish Message (id=55) [Deviceb'Device - 1']"
"3261","119.462683716","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","55","45275","1883","Publish Message (id=55) [Deviceb'Device - 5']"
"3262","119.463429597","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","58679","Publish Ack (id=55)"
"3264","119.465198743","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","53431","Publish Ack (id=55)"
"3266","119.465530551","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","45275","Publish Ack (id=55)"
"3268","119.466160763","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 7'","54","60033","1883","Publish Message (id=54) [Deviceb'Device - 7']"
"3269","119.466382001","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","55","57193","1883","Publish Message (id=55) [Deviceb'Device - 4']"
"3270","119.466545250","192.168.15.4","192.168.15.3","MQTT","98","Deviceb'Device - 10'","54","48911","1883","Publish Message (id=54) [Deviceb'Device - 10']"
"3271","119.466701005","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","55","49771","1883","Publish Message (id=55) [Deviceb'Device - 2']"
"3272","119.468181245","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","60033","Publish Ack (id=54)"
"3274","119.468206312","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","57193","Publish Ack (id=55)"
"3276","119.468206392","192.168.15.3","192.168.15.4","MQTT","70","","54","1883","48911","Publish Ack (id=54)"
"3278","119.469836827","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","49771","Publish Ack (id=55)"
"3337","120.401368302","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 8'","55","38615","1883","Publish Message (id=55) [Deviceb'Device - 8']"
"3338","120.403949725","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","38615","Publish Ack (id=55)"
"3340","120.412511451","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 9'","55","40191","1883","Publish Message (id=55) [Deviceb'Device - 9']"
"3341","120.412687263","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 6'","55","56749","1883","Publish Message (id=55) [Deviceb'Device - 6']"
"3342","120.415906342","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","40191","Publish Ack (id=55)"
"3344","120.416319053","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","56749","Publish Ack (id=55)"
"3359","120.470930376","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","56","45275","1883","Publish Message (id=56) [Deviceb'Device - 5']"
"3360","120.471082905","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","56","58679","1883","Publish Message (id=56) [Deviceb'Device - 3']"
"3361","120.471210967","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","56","53431","1883","Publish Message (id=56) [Deviceb'Device - 1']"
"3362","120.473611748","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","45275","Publish Ack (id=56)"
"3364","120.474033927","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","58679","Publish Ack (id=56)"
"3366","120.474052713","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","53431","Publish Ack (id=56)"
"3368","120.474238113","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 7'","55","60033","1883","Publish Message (id=55) [Deviceb'Device - 7']"
"3369","120.474415769","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","56","49771","1883","Publish Message (id=56) [Deviceb'Device - 2']"
"3370","120.474556435","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","56","57193","1883","Publish Message (id=56) [Deviceb'Device - 4']"
"3371","120.474690759","192.168.15.4","192.168.15.3","MQTT","98","Deviceb'Device - 10'","55","48911","1883","Publish Message (id=55) [Deviceb'Device - 10']"
"3372","120.476344177","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","60033","Publish Ack (id=55)"
"3374","120.476718245","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","49771","Publish Ack (id=56)"
"3376","120.476736169","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","57193","Publish Ack (id=56)"
"3378","120.476736229","192.168.15.3","192.168.15.4","MQTT","70","","55","1883","48911","Publish Ack (id=55)"
"3396","121.406336835","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 8'","56","38615","1883","Publish Message (id=56) [Deviceb'Device - 8']"
"3397","121.409066308","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","38615","Publish Ack (id=56)"
"3399","121.417810088","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 9'","56","40191","1883","Publish Message (id=56) [Deviceb'Device - 9']"
"3400","121.418817213","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 6'","56","56749","1883","Publish Message (id=56) [Deviceb'Device - 6']"
"3401","121.420912607","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","40191","Publish Ack (id=56)"
"3403","121.421314597","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","56749","Publish Ack (id=56)"
"3405","121.478697803","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","57","53431","1883","Publish Message (id=57) [Deviceb'Device - 1']"
"3406","121.478876340","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","57","45275","1883","Publish Message (id=57) [Deviceb'Device - 5']"
"3407","121.479019050","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","57","58679","1883","Publish Message (id=57) [Deviceb'Device - 3']"
"3408","121.481316156","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","53431","Publish Ack (id=57)"
"3410","121.481367493","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 7'","56","60033","1883","Publish Message (id=56) [Deviceb'Device - 7']"
"3411","121.481451622","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","57","49771","1883","Publish Message (id=57) [Deviceb'Device - 2']"
"3412","121.481536312","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","57","57193","1883","Publish Message (id=57) [Deviceb'Device - 4']"
"3413","121.481611154","192.168.15.4","192.168.15.3","MQTT","98","Deviceb'Device - 10'","56","48911","1883","Publish Message (id=56) [Deviceb'Device - 10']"
"3414","121.481756278","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","45275","Publish Ack (id=57)"
"3416","121.481775164","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","58679","Publish Ack (id=57)"
"3418","121.484152160","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","60033","Publish Ack (id=56)"
"3420","121.484547378","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","49771","Publish Ack (id=57)"
"3422","121.484571163","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","57193","Publish Ack (id=57)"
"3424","121.484571243","192.168.15.3","192.168.15.4","MQTT","70","","56","1883","48911","Publish Ack (id=56)"
"3437","122.410324787","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 8'","57","38615","1883","Publish Message (id=57) [Deviceb'Device - 8']"
"3438","122.412903605","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","38615","Publish Ack (id=57)"
"3440","122.423023438","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 9'","57","40191","1883","Publish Message (id=57) [Deviceb'Device - 9']"
"3441","122.423108699","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 6'","57","56749","1883","Publish Message (id=57) [Deviceb'Device - 6']"
"3442","122.428136449","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","40191","Publish Ack (id=57)"
"3444","122.428527279","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","56749","Publish Ack (id=57)"
"3446","122.485807870","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","58","53431","1883","Publish Message (id=58) [Deviceb'Device - 1']"
"3447","122.485980727","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","58","45275","1883","Publish Message (id=58) [Deviceb'Device - 5']"
"3448","122.486131151","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","58","58679","1883","Publish Message (id=58) [Deviceb'Device - 3']"
"3449","122.489189686","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 7'","57","60033","1883","Publish Message (id=57) [Deviceb'Device - 7']"
"3450","122.489374205","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","58","57193","1883","Publish Message (id=58) [Deviceb'Device - 4']"
"3451","122.489539147","192.168.15.4","192.168.15.3","MQTT","98","Deviceb'Device - 10'","57","48911","1883","Publish Message (id=57) [Deviceb'Device - 10']"
"3452","122.489691506","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","58","49771","1883","Publish Message (id=58) [Deviceb'Device - 2']"
"3453","122.490959374","192.168.15.3","192.168.15.4","MQTT","70","","58","1883","53431","Publish Ack (id=58)"
"3455","122.491638148","192.168.15.3","192.168.15.4","MQTT","70","","58","1883","45275","Publish Ack (id=58)"
"3457","122.491681971","192.168.15.3","192.168.15.4","MQTT","70","","58","1883","58679","Publish Ack (id=58)"
"3459","122.492082278","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","60033","Publish Ack (id=57)"
"3461","122.492519505","192.168.15.3","192.168.15.4","MQTT","70","","58","1883","57193","Publish Ack (id=58)"
"3463","122.492548881","192.168.15.3","192.168.15.4","MQTT","70","","57","1883","48911","Publish Ack (id=57)"
"3465","122.492549021","192.168.15.3","192.168.15.4","MQTT","70","","58","1883","49771","Publish Ack (id=58)"
"3472","123.415325665","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 8'","58","38615","1883","Publish Message (id=58) [Deviceb'Device - 8']"
"3473","123.418037554","192.168.15.3","192.168.15.4","MQTT","70","","58","1883","38615","Publish Ack (id=58)"
"3475","123.431318266","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 9'","58","40191","1883","Publish Message (id=58) [Deviceb'Device - 9']"
"3476","123.431533803","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 6'","58","56749","1883","Publish Message (id=58) [Deviceb'Device - 6']"
"3477","123.436375051","192.168.15.3","192.168.15.4","MQTT","70","","58","1883","40191","Publish Ack (id=58)"
